adl_id,Description,Fips_County,Date,population_2010,latitude,longitude,Land_Area,Water_Area,Total_Area,Y_bomb_threat,Y_cyberbullying,Y_harassment,Y_literature_dump,Y_not_specified,Y_performance,Y_vandalism,conspiracy,general_antisemitism,holocaust_denial,israel,money,nazi,oppression_connection,in_school,not_specified,outside_school,publication,school_event,school_trip,social_media,Perpetrator-crowd,Perpetrator-not_specified,Perpetrator-outsider,Perpetrator-parent,Perpetrator-school_personnel,Perpetrator-student,Perpetrator-students,Perpetrator-teacher,not specified,outsider,parent,school,school personnel,student,teacher
3841,"note left on jewish student's desk with a swastika and the acronym ""kys,"" which means ""kill yourself.""",34023,0.16164383561643836,"809,858",40.439593,-74.407585,308.914,13.913,322.827,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3851,"a note was found at a school that contained an image of a swastika and the words ""white is supreme.""",34023,0.16164383561643836,"809,858",40.439593,-74.407585,308.914,13.913,322.827,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3847,one student drew a swastika on another student's paper.,34023,0.16164383561643836,"809,858",40.439593,-74.407585,308.914,13.913,322.827,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4196,anti-semitic graffiti found in male locker room at a school.,36005,0.16164383561643836,"1,385,108",40.848711,-73.852939,42.096,15.382,57.478,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4211,a swastika was carved into the sidewalk near a jewish school in brooklyn's gravesend neighborhood.,36047,0.16164383561643836,"2,504,700",40.635133,-73.950777,70.816,26.102,96.918,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4195,"graffiti reading ""nazi skin head,"" a swastika, and a threatening message discovered in a high school bathroom.",36061,0.16164383561643836,"1,585,873",40.776557000000004,-73.970174,22.829,10.762,33.591,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4187,"a swastika and the phrase, ""no jews,"" discovered in a boy's bathroom at an elementary school.",36081,0.16164383561643836,"2,230,722",40.658557,-73.837929,108.532,69.675,178.207,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2914,anti-semitic graffiti found at elementary school.,6001,0.07671232876712329,"1,510,271",37.648081,-121.91330400000001,739.017,82.311,821.328,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2904,students vandalized school with graffiti that included a swastika.,6001,0.07671232876712329,"1,510,271",37.648081,-121.91330400000001,739.017,82.311,821.328,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2910,holocaust denial posters found posted a strip mall and near a jewish day school.,6085,0.07671232876712329,"1,781,642",37.220777000000005,-121.69062199999999,"1,290.10",13.967,"1,304.07",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3871,anti-semitic and racist graffiti and swastikas were spray-painted on sign at elementary school playground.,34013,0.07671232876712329,"783,969",40.787217,-74.24613599999999,126.212,3.419,129.631,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3867,an anti-semitic message was scrawled on playground equipment at an elementary school.,34023,0.07671232876712329,"809,858",40.439593,-74.407585,308.914,13.913,322.827,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3865,students used anti-semitic screen names for a class assignment.,34027,0.07671232876712329,"492,276",40.858581,-74.547427,460.177,21.448,481.625,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4015,"students overheard telling holocaust ""jokes"" in school.",35001,0.07671232876712329,"662,564",35.054002000000004,-106.66906499999999,"1,160.83",6.36,"1,167.19",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4233,known local school bus with jewish iconography set ablaze in arson attack.,36047,0.07671232876712329,"2,504,700",40.635133,-73.950777,70.816,26.102,96.918,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2940,"anti-semitic incident: vandalism including a swastika and the words ""white power"" written at a middle school.",6061,-0.09041095890410959,"348,432",39.062032,-120.722718,"1,407.01",95.447,"1,502.46",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2934,a jewish high school student experienced repeated anti-semitic anti-semitic incident: harassment and bullying by his peers.,6065,-0.09041095890410959,"2,189,641",33.729828000000005,-116.00223899999999,"7,206.48",96.94,"7,303.42",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2928,swastika were found spay-painted at a high school before fall semester began.,6097,-0.09041095890410959,"483,878",38.532574,-122.945194,"1,575.85",192.098,"1,767.95",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3055,"a group of middle school girls were talking when a male student ran up, shouted ""heil hitler!"" and performed the nazi salute.",8001,-0.09041095890410959,"441,603",39.874325,-104.331872,"1,167.65",16.243,"1,183.90",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3137,"the word ""kike"" was written on a high school building.",11001,-0.09041095890410959,"601,723",38.904149,-77.017094,61.048,7.292,68.34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3305,"a social media image of a group of high school students played a variation of beer pong, which they called ""nazis vs. jews"" went around the internet and community.",13121,-0.09041095890410959,"920,581",33.790034000000006,-84.468182,526.635,7.69,534.325,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3308,"elementary school teacher, who is jewish, discovered a swastika drawn on one of her planters.",13121,-0.09041095890410959,"920,581",33.790034000000006,-84.468182,526.635,7.69,534.325,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3407,swastika graffiti was discovered on a student's car at a high school.,21185,-0.09041095890410959,"60,316",38.400046,-85.456059,187.218,9.216,196.434,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3521,swastika drawn in the dirt at marblehead high school's softball field.,25009,-0.09041095890410959,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4273,a jewish star and a swastika were spray-painted on a slide at windermere boulevard elementary school.,36029,-0.09041095890410959,"919,040",42.752759000000005,-78.778192,"1,042.69",184.161,"1,226.85",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4287,"graffiti including swastikas, anti-semitic messages, and gang graffiti were found at syosset high school.",36059,-0.09041095890410959,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4669,a swastika was discovered in a bathroom stall at briar woods high school.,51107,-0.09041095890410959,"312,311",39.08113,-77.638857,515.561,5.577,521.138,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2962,"anti-semitic and racist instagram account ""i hate jews"" created by berkeley high school students.",6001,-0.17534246575342466,"1,510,271",37.648081,-121.91330400000001,739.017,82.311,821.328,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2958,a middle school student drew a swastika on the pavement at school.,6013,-0.17534246575342466,"1,049,025",37.919478999999995,-121.95154299999999,715.937,87.833,803.77,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2964,jewish middle school student bullied with anti-semitic jokes and comments.,6037,-0.17534246575342466,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2965,elementary school student victim of anti-semitic bullying by a classmate.,6059,-0.17534246575342466,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2953,anti-semitic incident: vandalism that included a swastika were spray-painted on the campus of a high school.,6073,-0.17534246575342466,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3058,student at elementary school victim of anti-semitic bullying and anti-semitic incident: harassment by classmate.,8013,-0.17534246575342466,"294,567",40.094826,-105.39838200000001,726.289,14.081,740.37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3107,a swastika was found etched into a classroom table.,9001,-0.17534246575342466,"916,829",41.228103000000004,-73.36675699999999,624.89,212.033,836.923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3683,"a swastika and the word ""soon"" were discovered at a high school on the eve of yom kippur.",27145,-0.17534246575342466,"150,642",45.555234999999996,-94.61048199999999,"1,343.13",46.819,"1,389.95",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3908,"""hate kikes"" was written on a bathroom wall at a high school.",34003,-0.17534246575342466,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3910,swastika carved into the bulletin board in classroom at a high school.,34003,-0.17534246575342466,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4307,two swastikas drawn on the sidewalk outside a jewish school.,36047,-0.17534246575342466,"2,504,700",40.635133,-73.950777,70.816,26.102,96.918,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4300,"anti-semitic, racist, and homophobic graffiti discovered on desk at a high school.",36059,-0.17534246575342466,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4459,anti-semitic slurs and white supremacist language were graffitied on the exterior of a high school.,41039,-0.17534246575342466,"351,715",43.928276000000004,-122.897678,"4,553.12",168.746,"4,721.87",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2745,jewish high school student victim of anti-semitic bullying at school.,4019,-0.25753424657534246,"980,263",32.128237,-111.783018,"9,187.04",2.061,"9,189.10",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2974,"jewish student called a a ""yiddish piece of shit"" by a classmate.",6013,-0.25753424657534246,"1,049,025",37.919478999999995,-121.95154299999999,715.937,87.833,803.77,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2979,"man drove by jewish high school yelling ""white power"" and made obscene gestures.",6037,-0.25753424657534246,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2987,swastika painted in red on the asphalt at a high school.,6041,-0.25753424657534246,"252,409",38.051817,-122.745974,520.306,307.886,828.192,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2970,jewish middle school-aged student victim of ongoing anti-semitic anti-semitic incident: harassment and bullying at school.,6073,-0.25753424657534246,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2978,"a swastika and the words ""sig hil"" (sic) were found drawn on the wall of a boys restroom at a high school.",6113,-0.25753424657534246,"200,849",38.679268,-121.903178,"1,014.69",8.868,"1,023.56",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2977,middle school received a number of emails through their anonymous reporting application containing images of swastikas.,6113,-0.25753424657534246,"200,849",38.679268,-121.903178,"1,014.69",8.868,"1,023.56",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3065,anti-semitic anti-semitic incident: harassment and bullying at elementary school.,8031,-0.25753424657534246,"600,158",39.761849,-104.880625,153,1.631,154.631,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3115,swastika drawn on jewish student's locker.,9001,-0.25753424657534246,"916,829",41.228103000000004,-73.36675699999999,624.89,212.033,836.923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3117,"a note that read: ""jews will burn"" was left on a middle school student's locker.",9001,-0.25753424657534246,"916,829",41.228103000000004,-73.36675699999999,624.89,212.033,836.923,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3110,student at a middle school drew a swastika in the boys' bathroom.,9001,-0.25753424657534246,"916,829",41.228103000000004,-73.36675699999999,624.89,212.033,836.923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3242,jewish student victim of anti-semitic bullying and anti-semitic incident: harassment at school.,12031,-0.25753424657534246,"864,263",30.335245,-81.648113,762.192,156.26,918.452,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3246,jewish elementary school student victim of anti-semitic anti-semitic incident: harassment and threat by classmate.,12095,-0.25753424657534246,"1,145,956",28.514435,-81.323295,903.429,99.831,"1,003.26",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3243,jewish teacher victim of ongoing anti-semitic anti-semitic incident: harassment by students.,12095,-0.25753424657534246,"1,145,956",28.514435,-81.323295,903.429,99.831,"1,003.26",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3239,jewish students victims of anti-semitic comments at high school.,12099,-0.25753424657534246,"1,320,134",26.645763,-80.448673,"1,969.76",413.246,"2,383.01",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3543,a student at stoughton high school drew a swastika during a group project to make up designs for a flag.,25021,-0.25753424657534246,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3659,wood chips were used to create a swastika on the playground of an elementary school.,26163,-0.25753424657534246,"1,820,584",42.284664,-83.261953,612.08,60.597,672.677,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3955,"""jew"" written on the wall in the boy's bathroom at a high school.",34003,-0.25753424657534246,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3932,"students at a middle school made a group chat called ""kill all jews.""",34013,-0.25753424657534246,"783,969",40.787217,-74.24613599999999,126.212,3.419,129.631,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3950,jewish student victim of anti-semitic anti-semitic incident: harassment.,34027,-0.25753424657534246,"492,276",40.858581,-74.547427,460.177,21.448,481.625,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3936,non-jewish high school students throwing pennies and other objects at observant jews they see.,34029,-0.25753424657534246,"576,567",39.86585,-74.26302700000001,628.781,286.62,915.401,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4017,jewish high school student discovered a swastika drawn in the dirt on his car.,35001,-0.25753424657534246,"662,564",35.054002000000004,-106.66906499999999,"1,160.83",6.36,"1,167.19",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4335,students made anti-semitic comments to other students at middle school.,36047,-0.25753424657534246,"2,504,700",40.635133,-73.950777,70.816,26.102,96.918,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4327,members of the school district made disparaging and anti-semitic comments about the jewish community in their district.,36093,-0.25753424657534246,"154,727",42.817541999999996,-74.043583,204.516,4.87,209.386,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4673,swastika graffiti at school.,51153,-0.25753424657534246,"402,002",38.702332,-77.478887,336.402,12.073,348.475,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2997,middle school student caught carving a swastika into a desk.,6075,-0.3424657534246575,"805,235",37.727239000000004,-123.032229,46.873,185.016,231.889,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2996,"student drew a swastika and wrote ""heil hitler"" with a sharpie on a desk in a jewish teacher's classroom.",6075,-0.3424657534246575,"805,235",37.727239000000004,-123.032229,46.873,185.016,231.889,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2990,opposing soccer team harassed jewish high school players with anti-semitic taunts.,6075,-0.3424657534246575,"805,235",37.727239000000004,-123.032229,46.873,185.016,231.889,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2995,"student continuously harassing other students saying he""will slaughter your jewish god"" and ""smack your jewish girlfriend's dick.""",6013,-0.3424657534246575,"1,049,025",37.919478999999995,-121.95154299999999,715.937,87.833,803.77,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2993,"jewish student harassed at middle school, classmates drew swastikas on their peer-graded assignments in order to intimidate the jewish student.",6059,-0.3424657534246575,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3002,swastika drawn on jewish school's property.,6073,-0.3424657534246575,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3009,jewish student victim of anti-semitic bullying at school.,6073,-0.3424657534246575,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3071,jewish high school student experienced ongoing anti-semitic anti-semitic incident: harassment and bullying by peers.,8005,-0.3424657534246575,"572,003",39.644632,-104.331733,798.1,7.337,805.437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3119,swastika drawn on classroom door at a high school.,9001,-0.3424657534246575,"916,829",41.228103000000004,-73.36675699999999,624.89,212.033,836.923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3261,jewish student discovered note with anti-semitic content in their backpack.,12099,-0.3424657534246575,"1,320,134",26.645763,-80.448673,"1,969.76",413.246,"2,383.01",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3327,two students victims of anti-semitic anti-semitic incident: harassment and threats.,19153,-0.3424657534246575,"430,640",41.684281,-93.56971999999999,573.795,17.74,591.535,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3661,a school district's google maps page was altered with swastikas.,26105,-0.3424657534246575,"28,705",43.996635999999995,-86.750814,495.073,747.369,"1,242.44",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3975,"""kill the kike klub"" and the n-word written in a bathroom stall at a high school.",34003,-0.3424657534246575,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4370,jewish school received bomb threat.,36059,-0.3424657534246575,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4366,"swastika, anti-semitic, racist, and homophobic graffiti written on the wall of a bathroom at a high school.",36059,-0.3424657534246575,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4364,"jewish school received anti-semitic phone call from someone that said: ""the holocaust never happened. heil hitler.""",36061,-0.3424657534246575,"1,585,873",40.776557000000004,-73.970174,22.829,10.762,33.591,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3011,jewish middle school student victim of anti-semitic bullying.,6059,-0.4246575342465753,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3122,"elementary school student was told by peers: ""if you don't believe in jesus, you're going to hell,"" and that ""jews are bad.""",9003,-0.4246575342465753,"894,014",41.806053000000006,-72.732916,735.097,15.527,750.624,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3262,two jewish students victims of ongoing anti-semitic anti-semitic incident: harassment at by school peers.,12099,-0.4246575342465753,"1,320,134",26.645763,-80.448673,"1,969.76",413.246,"2,383.01",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3708,a student created a digital swastika using the photo of the face of another student.,29189,-0.4246575342465753,"998,954",38.640702000000005,-90.445954,507.8,15.218,523.018,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5580,"swastika drawing and ""hail hitler"" written in bathroom stall at a middle school.",1097,-0.5095890410958904,"412,992",30.684572999999997,-88.196568,"1,229.44",414.577,"1,644.01",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5521,jewish middle school student experiencing ongoing anti-semitic harassment in school by peers.,4013,-0.5095890410958904,"3,817,117",33.346540999999995,-112.495534,"9,200.14",24.246,"9,224.39",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5589,a swastika was drawn on a traffic sign at an elementary school.,6083,-0.5095890410958904,"423,895",34.537378000000004,-120.03848500000001,"2,735.09","1,053.99","3,789.08",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5533,"images circulated on snapchat of a student at a high school performing the nazi ""sieg heil"" on the school's jewish student union sign.",12011,-0.5095890410958904,"1,748,066",26.19352,-80.476658,"1,209.79",113.077,"1,322.86",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
